,TIER_3_OPERATING_HOURS_SUB,FACILITY_ID,REPORTING_YEAR,FACILITY_NAME,UNIT_NAME,FUEL_TYPE,FUEL_TYPE_BLEND,TIER_1_METHOD_EQUATION,TIER_1_START_DATE,TIER_1_END_DATE,TIER_1_CO2_EMISSIONS,TIER_1_CH4_EMISSIONS,TIER_1_N2O_EMISSIONS,TIER_1_CH4_EMISSIONS_CO2E,TIER_1_N2O_EMISSIONS_CO2E,TIER_2_METHOD_EQUATION,TIER_2_START_DATE,TIER_2_END_DATE,TIER_2_HHV_DETERMIN_FREQUENCY,TIER2_HHV_DETERMIN_FREQ_OTH,TIER_2_CO2_EMISSIONS,TIER_2_CH4_EMISSIONS,TIER_2_N2O_EMISSIONS,TIER_2_CH4_EMISSIONS_CO2E,TIER_2_N2O_EMISSIONS_CO2E,TIER_3_METHOD_EQUATION,TIER_3_START_DATE,TIER_3_END_DATE,TIER3_CARBON_DETERMIN_FREQUENC,TIER3_CARBON_DETERMIN_NUM_SUB,TIER3_CARBON_DETERMIN_NUM_VALI,TIER3_MOL_DETERMIN_FREQ,TIER3_MOL_DETERMIN_FREQ_OTHER,TIER3_MOL_DETERMIN_NUMBER,TIER3_MOL_DETERMIN_NUM_VALID,TIER_3_CO2_EMISSIONS,TIER_3_CH4_EMISSIONS,TIER_3_N2O_EMISSIONS,TIER_3_CH4_EMISSIONS_CO2E,TIER_3_N2O_EMISSIONS_CO2E,PCT_HEAT_INPUT_COMBUSTED,PCT_HEAT_INPUT_COMBUSTED_IND,PCT_HEAT_INPUT_COMBUSTED_SUB
0,,1000426,2012,KapStone Charleston Kraft LLC,No. 1 Recovery Boiler/REC004,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2012-01-01-00:0,2012-12-31-00:0,5256.7,.21,.042,4.4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,1000426,2012,KapStone Charleston Kraft LLC,No. 9 Recovery Boiler/REC007,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2012-01-01-00:0,2012-12-31-00:0,5817.8,.23,.031,4.9,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,1000426,2012,KapStone Charleston Kraft LLC,No. 4 Lime Kiln/CP001,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2012-01-01-00:0,2012-12-31-00:0,2834.5,.1,0,2.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,1000426,2012,KapStone Charleston Kraft LLC,No. 5 Lime Kiln/CP002,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2012-01-01-00:0,2012-12-31-00:0,50920.4,2.59,0,54.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,1000426,2012,KapStone Charleston Kraft LLC,No. 5 Lime Kiln/CP002,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2012-01-01-00:0,2012-12-31-00:0,8420.8,.3,0,6.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,1000324,2012,Marlboro Paper Mill,Lime Kiln,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2012-01-01-00:0,2012-12-31-00:0,Daily,,30464.6,1.47,0,30.9,0,,,,,,,,,,,,,,,,,,
6,,1000324,2012,Marlboro Paper Mill,Lime Kiln,Petroleum Coke,,,,,,,,,,Tier 2 (Equation C-2,2012-01-01-00:0,2012-12-31-00:0,Once per fuel lot,,12963.6,.38,.076,8,23.6,,,,,,,,,,,,,,,,,,
7,,1000324,2012,Marlboro Paper Mill,Recovery Boiler,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2012-01-01-00:0,2012-12-31-00:0,Daily,,180.8,0,0,0,0,,,,,,,,,,,,,,,,,,
8,,1001237,2012,Verso Luke LLC,Recovery Boiler #2,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2012-01-01-00:0,2012-12-31-00:0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,1001237,2012,Verso Luke LLC,Recovery Boiler #2,Distillate Fuel Oil No. 2,,Tier 1 (Equation C-1),2012-01-01-00:0,2012-12-31-00:0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
