,FACILITY_ID,REPORTING_YEAR,FACILITY_NAME,UNIT_NAME,FUEL_TYPE,CARBON_CONTENT,CARBON_CONTENT_UOM,FUEL_COMBUSTED,FUEL_COMBUSTED_UOM,HIGH_HEAT_VALUE,HIGH_HEAT_VALUE_UOM,MONTH
0,1006878,2015,American Crystal Sugar Company - Drayton,BL1,Subbituminous,0.52,percent by weight  expressed as a decimal fraction,0.0,short tons/month,,,May
1,1002172,2015,RAIN CII CARBON LLC,AA-001,Petroleum Coke,0.8959999999999999,percent by weight  expressed as a decimal fraction,1087.0,short tons/month,,,May
2,1005645,2015,Rain CII CARBON LLC - GRAMERCY COKE PLANT,GRP 001  Kiln,Petroleum Coke,0.883,percent by weight  expressed as a decimal fraction,217.89,short tons/month,,,September
3,1001644,2015,METTIKI COAL  LLC,Thermal Dryer,Bituminous,0.7847,percent by weight  expressed as a decimal fraction,1201.0,short tons/month,,,February
4,1001644,2015,METTIKI COAL  LLC,Thermal Dryer,Bituminous,0.7938,percent by weight  expressed as a decimal fraction,850.0,short tons/month,,,November
5,1005132,2015,RAIN CII CARBON LLC/CHALMETTE COKE PLANT,UNF0001/Kiln 1,Petroleum Coke,0.875,percent by weight  expressed as a decimal fraction,172.89,short tons/month,,,August
6,1006024,2015,Duluth Steam One,GP-1,Subbituminous,0.3535,percent by weight  expressed as a decimal fraction,3564.5,short tons/month,,,January
7,1005716,2015,Rain CII CARBON LLC - NORCO COKE PLANT,Kiln 1,Petroleum Coke,0.903,percent by weight  expressed as a decimal fraction,43.32,short tons/month,,,January
8,1005716,2015,Rain CII CARBON LLC - NORCO COKE PLANT,Kiln 1,Petroleum Coke,0.8029999999999999,percent by weight  expressed as a decimal fraction,47.16,short tons/month,,,August
9,1001921,2015,MEDICAL CENTER COMPANY,GP-Coal_Boilers,Bituminous,0.74,percent by weight  expressed as a decimal fraction,4626.689,short tons/month,,,February
10,1001921,2015,MEDICAL CENTER COMPANY,GP-Coal_Boilers,Bituminous,0.7217,percent by weight  expressed as a decimal fraction,4877.76,short tons/month,,,April
11,1001921,2015,MEDICAL CENTER COMPANY,GP-Coal_Boilers,Bituminous,0.7412,percent by weight  expressed as a decimal fraction,3315.216,short tons/month,,,August
12,1001921,2015,MEDICAL CENTER COMPANY,GP-Coal_Boilers,Bituminous,0.7282,percent by weight  expressed as a decimal fraction,3319.3920000000003,short tons/month,,,September
13,1001906,2015,RAYONIER PERFORMANCE FIBERS LLC Fernandina Mill,No 6 Power Boiler,Wood and Wood Residuals (dry basis),0.499,percent by weight  expressed as a decimal fraction,21671.0,short tons/month,,,October
14,1004512,2015,OAK GROVE MINE,Unit 1 Thermal Dryer,Bituminous,0.7809999999999999,percent by weight  expressed as a decimal fraction,1326.25,short tons/month,,,October
15,1000348,2015,Resolute FP US Inc. - Catawba Operations,08-2605,Tires,0.8345,percent by weight  expressed as a decimal fraction,212.64,short tons/month,,,March
16,1000348,2015,Resolute FP US Inc. - Catawba Operations,08-2605,Tires,0.8297,percent by weight  expressed as a decimal fraction,327.78,short tons/month,,,June
17,1000348,2015,Resolute FP US Inc. - Catawba Operations,08-3705,Tires,0.8345,percent by weight  expressed as a decimal fraction,399.65,short tons/month,,,March
18,1006852,2015,Lake Road,EU-0050,Subbituminous,0.5211,percent by weight  expressed as a decimal fraction,7857.0,short tons/month,,,September
19,1006738,2015,ILLINOIS CEMENT CO,423,Coal Coke,0.85,percent by weight  expressed as a decimal fraction,6328.0,short tons/month,,,February
20,1006738,2015,ILLINOIS CEMENT CO,423,Coal Coke,0.85,percent by weight  expressed as a decimal fraction,1066.0,short tons/month,,,April
21,1006738,2015,ILLINOIS CEMENT CO,423,Coal Coke,0.85,percent by weight  expressed as a decimal fraction,6891.0,short tons/month,,,June
22,1006738,2015,ILLINOIS CEMENT CO,423,Coal Coke,0.85,percent by weight  expressed as a decimal fraction,6136.0,short tons/month,,,December
23,1007985,2015,NATIONAL CEMENT COMPANY INC.,Kiln #1,Bituminous,0.5371,percent by weight  expressed as a decimal fraction,5690.0,short tons/month,,,October
24,1005848,2015,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0003 Kiln 2 Kiln Stack,Petroleum Coke,0.8846,percent by weight  expressed as a decimal fraction,149.4,short tons/month,,,July
25,1005848,2015,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0002 Kiln 1 Kiln Stack,Petroleum Coke,0.8984,percent by weight  expressed as a decimal fraction,2589.6,short tons/month,,,February
26,1005848,2015,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0002 Kiln 1 Kiln Stack,Petroleum Coke,0.8902,percent by weight  expressed as a decimal fraction,5.67,short tons/month,,,April
27,1005848,2015,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0002 Kiln 1 Kiln Stack,Petroleum Coke,0.8916,percent by weight  expressed as a decimal fraction,263.2,short tons/month,,,July
28,1005848,2015,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0002 Kiln 1 Kiln Stack,Petroleum Coke,0.8924,percent by weight  expressed as a decimal fraction,29.5,short tons/month,,,September
29,1005991,2015,Expera Specialty Solutions  LLC,B26,,0.654,percent by weight  expressed as a decimal fraction,6809.0,short tons/month,,,July
30,1005991,2015,Expera Specialty Solutions  LLC,B26,,0.643,percent by weight  expressed as a decimal fraction,5263.0,short tons/month,,,December
31,1005939,2015,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 2 Kiln 2,Petroleum Coke,0.899,percent by weight  expressed as a decimal fraction,2099.0,short tons/month,,,November
32,1005939,2015,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 02 Kiln 1,Petroleum Coke,0.924,percent by weight  expressed as a decimal fraction,4474.0,short tons/month,,,April
33,1005939,2015,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 02 Kiln 1,Petroleum Coke,0.899,percent by weight  expressed as a decimal fraction,2428.0,short tons/month,,,August
34,1005939,2015,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 2 Kiln 2,Petroleum Coke,0.0,percent by weight  expressed as a decimal fraction,0.0,short tons/month,,,September
35,1002172,2015,RAIN CII CARBON LLC,AA-001,Petroleum Coke,0.875,percent by weight  expressed as a decimal fraction,1082.0,short tons/month,,,February
36,1005645,2015,Rain CII CARBON LLC - GRAMERCY COKE PLANT,GRP 001  Kiln,Petroleum Coke,0.892,percent by weight  expressed as a decimal fraction,196.19,short tons/month,,,December
37,1001644,2015,METTIKI COAL  LLC,Thermal Dryer,Bituminous,0.7844,percent by weight  expressed as a decimal fraction,1471.0,short tons/month,,,August
38,1005132,2015,RAIN CII CARBON LLC/CHALMETTE COKE PLANT,UNF0001/Kiln 1,Petroleum Coke,0.889,percent by weight  expressed as a decimal fraction,138.23,short tons/month,,,February
39,1005132,2015,RAIN CII CARBON LLC/CHALMETTE COKE PLANT,UNF0001/Kiln 1,Petroleum Coke,0.905,percent by weight  expressed as a decimal fraction,112.99,short tons/month,,,May
40,1005132,2015,RAIN CII CARBON LLC/CHALMETTE COKE PLANT,UNF0001/Kiln 1,Petroleum Coke,0.884,percent by weight  expressed as a decimal fraction,197.82,short tons/month,,,September
41,1006024,2015,Duluth Steam One,GP-1,Subbituminous,0.3535,percent by weight  expressed as a decimal fraction,3564.5,short tons/month,,,March
42,1005716,2015,Rain CII CARBON LLC - NORCO COKE PLANT,Kiln 1,Petroleum Coke,0.882,percent by weight  expressed as a decimal fraction,42.07,short tons/month,,,October
